Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
poly(A) binding (GO:0008143)	3/22	0.0016223482903171822	0.21355093233561506	0	0	14.721449851042701	94.5688363583507	PABPC4;ELAVL4;PPIE
poly-purine tract binding (GO:0070717)	3/28	0.00329150178929679	0.21355093233561506	0	0	11.184905660377359	63.937521637084416	PABPC4;ELAVL4;PPIE
volume-sensitive anion channel activity (GO:0005225)	2/9	0.003940054102133119	0.21355093233561506	0	0	26.52984574111335	146.88410460392782	LRRC8C;LRRC8D
glucosyltransferase activity (GO:0046527)	2/9	0.003940054102133119	0.21355093233561506	0	0	26.52984574111335	146.88410460392782	ALG6;GBA
guanylate kinase activity (GO:0004385)	2/9	0.003940054102133119	0.21355093233561506	0	0	26.52984574111335	146.88410460392782	DLG1;MAGI3
myosin II binding (GO:0045159)	2/11	0.005934904749305065	0.26805986451027874	0	0	20.63223787167449	105.7795090635104	GCSAM;STXBP5L
potassium channel regulator activity (GO:0015459)	3/50	0.016574156104610556	0.3323114473549979	0	0	5.942794058611	24.364924698932942	DLG1;AMIGO1;SLC5A3
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	6/190	0.01700884638025045	0.3323114473549979	0	0	3.05819638027876	12.45915840072017	GSK3B;TAL1;FAF1;NRIP1;ARNT;DMAP1
polyubiquitin modification-dependent protein binding (GO:0031593)	3/51	0.017473437181665146	0.3323114473549979	0	0	5.818691037735849	23.548669875985066	RNF168;MINDY1;DZIP3
nucleoside monophosphate kinase activity (GO:0050145)	2/20	0.019242788347178488	0.3323114473549979	0	0	10.311424100156495	40.736507139702006	DLG1;MAGI3
flavin adenine dinucleotide binding (GO:0050660)	3/55	0.02133856767586361	0.3323114473549979	0	0	5.370010885341074	20.6597161386064	DPYD;PPOX;MMACHC
inward rectifier potassium channel activity (GO:0005242)	2/25	0.02933813157086545	0.3323114473549979	0	0	8.067768932435191	28.470085084347566	KCNJ10;KCNN3
NF-kappaB binding (GO:0051059)	2/25	0.02933813157086545	0.3323114473549979	0	0	8.067768932435191	28.470085084347566	GSK3B;FAF1
deubiquitinase activity (GO:0101005)	4/112	0.03283553816135662	0.3323114473549979	0	0	3.4539231174302265	11.79944367600548	USP16;MINDY1;USP40;MYSM1
anion channel activity (GO:0005253)	3/68	0.03686105534646928	0.3323114473549979	0	0	4.293178519593614	14.170063716380218	LRRC8C;LRRC8D;CLCC1
ubiquitin binding (GO:0043130)	3/74	0.04552733132972869	0.3323114473549979	0	0	3.929178846664895	12.138971902100481	RNF168;USP16;FAF1
exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)	2/33	0.04883859139467004	0.3323114473549979	0	0	5.983340905648947	18.065109116344484	TOE1;ERI3
3'-5'-exoribonuclease activity (GO:0000175)	2/34	0.05153257017958881	0.3323114473549979	0	0	5.796068075117371	17.188478909742603	TOE1;ERI3
IgG binding (GO:0019864)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	FCER1G
interferon receptor activity (GO:0004904)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	IFNAR1
thiolester hydrolase activity (GO:0016790)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	PPT1
C-X-C chemokine binding (GO:0019958)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	ACKR3
C-X-C chemokine receptor activity (GO:0016494)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	ACKR3
cAMP-dependent protein kinase activity (GO:0004691)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	PRKACB
nerve growth factor binding (GO:0048406)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	SORT1
oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor (GO:0016723)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	MMACHC
peptidoglycan immune receptor activity (GO:0016019)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	PGLYRP4
phosphatidylcholine flippase activity (GO:0140345)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	ATP8B2
endogenous lipid antigen binding (GO:0030883)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	CD1D
exogenous lipid antigen binding (GO:0030884)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	CD1D
exopolyphosphatase activity (GO:0004309)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	PRUNE1
polyol transmembrane transporter activity (GO:0015166)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	SLC5A3
gap junction channel activity involved in cardiac conduction electrical coupling (GO:0086075)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	GJA5
pyruvate transmembrane transporter activity (GO:0050833)	1/5	0.05261163833184665	0.3323114473549979	0	0	23.108644859813083	68.05075155136298	MPC2
NADH dehydrogenase (quinone) activity (GO:0050136)	2/35	0.05427857430830015	0.3323114473549979	0	0	5.6201451131028595	16.37499929472011	NDUFS5;NDUFA10
NADH dehydrogenase (ubiquinone) activity (GO:0008137)	2/35	0.05427857430830015	0.3323114473549979	0	0	5.6201451131028595	16.37499929472011	NDUFS5;NDUFA10
NADP binding (GO:0050661)	2/36	0.05707518563335806	0.3323114473549979	0	0	5.454570560618613	15.61854007451344	DPYD;CRYZ
cadherin binding (GO:0045296)	7/322	0.05979577421648462	0.3323114473549979	0	0	2.0801282051282053	5.859347325267035	DLG1;PRDX1;CGN;CCT8;F11R;PAK2;PHLDB2
1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	PIP5K1A
sodium ion binding (GO:0031402)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	ATP1A1
K48-linked polyubiquitin modification-dependent protein binding (GO:0036435)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	MINDY1
sulfatide binding (GO:0120146)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	PPT1
ATP-activated inward rectifier potassium channel activity (GO:0015272)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	KCNJ10
beta-glucosidase activity (GO:0008422)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	GBA
uridylyltransferase activity (GO:0070569)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	UAP1
cyclic nucleotide-dependent protein kinase activity (GO:0004690)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	PRKACB
P-type sodium transporter activity (GO:0008554)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	ATP1A1
P-type sodium:potassium-exchanging transporter activity (GO:0005391)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	ATP1A1
palmitoyl-CoA hydrolase activity (GO:0016290)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	PPT1
gap junction channel activity involved in cell communication by electrical coupling (GO:1903763)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	GJA5
gap junction hemi-channel activity (GO:0055077)	1/6	0.06279858740827005	0.3323114473549979	0	0	18.485981308411215	51.16591868351389	GJA5
mRNA 3'-UTR binding (GO:0003730)	3/85	0.06376455816405864	0.3323114473549979	0	0	3.4001955821445007	9.359234727182095	PABPC4;ELAVL4;CRYZ
mRNA binding (GO:0003729)	6/263	0.0651880686925484	0.33332012482416257	0	0	2.181371362612403	5.956188309202995	RBM8A;FUBP1;PABPC4;ELAVL4;PPIE;CRYZ
RNA polymerase II CTD heptapeptide repeat phosphatase activity (GO:0008420)	1/7	0.07287650558470934	0.33473784768569886	0	0	15.404205607476635	40.34344464999949	RPAP2
sphingosine-1-phosphate phosphatase activity (GO:0042392)	1/7	0.07287650558470934	0.33473784768569886	0	0	15.404205607476635	40.34344464999949	PLPP3
oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor (GO:0016634)	1/7	0.07287650558470934	0.33473784768569886	0	0	15.404205607476635	40.34344464999949	PPOX
P-type potassium transmembrane transporter activity (GO:0008556)	1/7	0.07287650558470934	0.33473784768569886	0	0	15.404205607476635	40.34344464999949	ATP1A1
fatty acid elongase activity (GO:0009922)	1/7	0.07287650558470934	0.33473784768569886	0	0	15.404205607476635	40.34344464999949	ELOVL1
glucose:sodium symporter activity (GO:0005412)	1/7	0.07287650558470934	0.33473784768569886	0	0	15.404205607476635	40.34344464999949	SLC5A3
guanyl-nucleotide exchange factor activity (GO:0005085)	4/149	0.0772846167072968	0.33509576283572157	0	0	2.56773982676908	6.574082469803528	ARHGEF11;VAV3;RAP1A;NGEF
aryl hydrocarbon receptor binding (GO:0017162)	1/8	0.08284655391141456	0.33509576283572157	0	0	13.202937249666222	32.88541571880503	ARNT
